_id,title,url,platform,raw_heat,weighted_heat,normalized_heat,timestamp,_source_database
68c3929577bbc0d0ca87c919,航母福建舰首次通过台湾海峡,https://www.toutiao.com/trending/7548966037035683369/,toutiao,70161879.0,63145691.1,1.0,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91a,王楚钦倒地暴冲失败打自己屁股,https://www.toutiao.com/trending/7548385839706964009/,toutiao,63485094.0,57136584.6,0.9048374260330172,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91b,今天一起接英雄回家,https://www.toutiao.com/trending/7548835567976824882/,toutiao,57443688.0,51699319.2,0.81873075263563,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91c,外交部：不接受菲方的所谓“抗议”,https://www.toutiao.com/trending/7548648612583079972/,toutiao,51977198.0,46779478.2,0.7408182155440849,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91d,连续12年迎回烈士遗骸有何深意,https://www.toutiao.com/trending/7548759370151329811/,toutiao,47030914.0,42327822.6,0.6703200465882619,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91e,多家西贝门店称上线“罗永浩菜单”,https://www.toutiao.com/trending/7549032246108507699/,toutiao,42555331.0,38299797.9,0.6065306631824954,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c91f,特朗普盟友柯克遭枪杀细节曝光,https://www.toutiao.com/trending/7548978020678127143/,toutiao,38505656.0,34655090.4,0.5488116417178621,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c920,内塔尼亚胡称绝不会有巴勒斯坦国,https://www.toutiao.com/trending/7548209440558972970/,toutiao,34841358.0,31357222.2,0.4965853038228922,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c921,第十二批在韩志愿军烈士遗骸回国,https://www.toutiao.com/trending/7547914199549345834/,toutiao,31525764.0,28373187.6,0.44932895825096136,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c922,警方辟谣贵阳文昌阁虐猫事件,https://www.toutiao.com/trending/7548985221123788314/,toutiao,28525691.0,25673121.900000002,0.40656965586682764,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c923,你会考虑购买iPhone 17吗,https://www.toutiao.com/trending/7548670117173792275/,toutiao,25811113.0,23230001.7,0.36787944347955676,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c924,许昌暴雨破纪录,https://www.toutiao.com/trending/7547709715943505947/,toutiao,23354860.0,21019374.0,0.33287107376357467,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c925,你会去看《731》电影吗,https://www.toutiao.com/trending/7548422562200423955/,toutiao,21132352.0,19019116.8,0.3011942140261095,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c926,西贝和罗永浩谁能笑到最后,https://www.toutiao.com/trending/7548987847479397930/,toutiao,19121342.0,17209207.8,0.2725317832494195,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c927,四个大叔饿一天求助路人,https://www.toutiao.com/trending/7548851856504586250/,toutiao,17301706.0,15571535.4,0.24659695901245746,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c928,商务部回应墨西哥拟对华征50%关税,https://www.toutiao.com/trending/7548976294571019819/,toutiao,15655231.0,14089707.9,0.2231301559070275,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c929,河南一原正厅级巡视专员被查,https://www.toutiao.com/trending/7549016873279946815/,toutiao,14165439.0,12748895.1,0.20189651705308517,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92a,96岁老兵拿起现役装备笑得像个孩子,https://www.toutiao.com/trending/7548673026355826230/,toutiao,12817419.0,11535677.1,0.18268351963606902,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92b,航母福建舰首次通过台湾海峡,https://www.douyin.com/hot/2233937,douyin,12115343.0,10903808.700000001,0.1726770031344229,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92c,兵哥哥回应妻子晒照“宣誓主权”,https://www.toutiao.com/trending/7548429946080182326/,toutiao,11597680.0,10437912.0,0.16529887975206592,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92d,王楚钦3:1格罗特,https://www.douyin.com/hot/2233836,douyin,11253510.0,10128159.0,0.16039350941556169,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92e,山河无恙 英雄荣归,https://www.douyin.com/hot/2234214,douyin,10974081.0,9876672.9,0.1564108766243276,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c92f,第12批在韩志愿军烈士遗骸归国,https://www.douyin.com/hot/2233896,douyin,10904764.0,9814287.6,0.1554229184768555,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c930,接近罗永浩人士就预制菜相关发声,https://www.toutiao.com/trending/7548633373489676351/,toutiao,10494015.0,9444613.5,0.14956861403327013,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c931,老一辈严选的店总没错,https://www.douyin.com/hot/2232310,douyin,10310959.0,9279863.1,0.14695956190112866,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c932,美媒担忧查理柯克被杀加剧分裂,https://www.douyin.com/hot/2233088,douyin,10284529.0,9256076.1,0.14658286161349812,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c933,武契奇表白中国,https://www.toutiao.com/trending/7547894798561263643/,toutiao,9495377.0,8545839.3,0.13533527230648998,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c934,中国资产大涨,https://www.douyin.com/hot/2234031,douyin,9198960.0,8279064.0,0.13111051373068272,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c935,中方回应菲律宾抗议,https://www.douyin.com/hot/2233561,douyin,9197375.0,8277637.5,0.13108792311562809,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c936,一分钟看懂福建舰的来时路,https://www.douyin.com/hot/2234037,douyin,9183709.0,8265338.100000001,0.13089314497976887,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c937,云上贵州大数据集团董事长被查,https://www.douyin.com/hot/2234164,douyin,8974666.0,8077199.4,0.127913706530009,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c938,沉浸式参加东北明星足球联赛,https://www.douyin.com/hot/2233012,douyin,8945389.0,8050850.100000001,0.12749642865180394,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c939,福建舰通过台湾海峡,https://www.baidu.com/s?wd=%E7%A6%8F%E5%BB%BA%E8%88%B0%E9%80%9A%E8%BF%87%E5%8F%B0%E6%B9%BE%E6%B5%B7%E5%B3%A1,baidu,7808485.0,7808485.0,0.12365823960393713,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93a,一图看懂两孩非亲生热点事件,https://www.toutiao.com/trending/7548239438506639399/,toutiao,8591773.0,7732595.7,0.12245642680122634,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93b,有小学建议不让老人接送小孩,https://www.baidu.com/s?wd=%E6%9C%89%E5%B0%8F%E5%AD%A6%E5%BB%BA%E8%AE%AE%E4%B8%8D%E8%AE%A9%E8%80%81%E4%BA%BA%E6%8E%A5%E9%80%81%E5%B0%8F%E5%AD%A9,baidu,7713150.0,7713150.0,0.12214847704786622,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93c,重庆辟谣摩托车可以上高速,https://www.douyin.com/hot/2233605,douyin,8549124.0,7694211.600000001,0.12184856109683152,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93d,蔚来再获10亿美元融资,https://www.douyin.com/hot/2233295,douyin,8489403.0,7640462.7,0.12099737237652942,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93e,山河铭记 英雄回家,https://www.baidu.com/s?wd=%E5%B1%B1%E6%B2%B3%E9%93%AD%E8%AE%B0%20%E8%8B%B1%E9%9B%84%E5%9B%9E%E5%AE%B6,baidu,7617368.0,7617368.0,0.12063163562398638,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c93f,西贝贾国龙：我骂不过罗永浩,https://www.baidu.com/s?wd=%E8%A5%BF%E8%B4%9D%E8%B4%BE%E5%9B%BD%E9%BE%99%EF%BC%9A%E6%88%91%E9%AA%82%E4%B8%8D%E8%BF%87%E7%BD%97%E6%B0%B8%E6%B5%A9,baidu,7523711.0,7523711.0,0.11914844653588723,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c940,一名“网红”被杀 美国为何会降半旗,https://www.baidu.com/s?wd=%E4%B8%80%E5%90%8D%E2%80%9C%E7%BD%91%E7%BA%A2%E2%80%9D%E8%A2%AB%E6%9D%80%20%E7%BE%8E%E5%9B%BD%E4%B8%BA%E4%BD%95%E4%BC%9A%E9%99%8D%E5%8D%8A%E6%97%97,baidu,7429320.0,7429320.0,0.1176536335350996,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c941,虎跳峡出现不明生物？当地回应,https://www.baidu.com/s?wd=%E8%99%8E%E8%B7%B3%E5%B3%A1%E5%87%BA%E7%8E%B0%E4%B8%8D%E6%98%8E%E7%94%9F%E7%89%A9%EF%BC%9F%E5%BD%93%E5%9C%B0%E5%9B%9E%E5%BA%94,baidu,7331716.0,7331716.0,0.11610793820261157,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c942,6分钟看完苹果发布会的转场片段,https://www.douyin.com/hot/2232949,douyin,8052458.0,7247212.2,0.11476970278974427,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c943,21岁女生去年底被骗缅甸仍未救出,https://www.baidu.com/s?wd=21%E5%B2%81%E5%A5%B3%E7%94%9F%E5%8E%BB%E5%B9%B4%E5%BA%95%E8%A2%AB%E9%AA%97%E7%BC%85%E7%94%B8%E4%BB%8D%E6%9C%AA%E6%95%91%E5%87%BA,baidu,7235154.0,7235154.0,0.11457874439195108,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c944,iPhone Air在华发售延期,https://www.douyin.com/hot/2234116,douyin,7966007.0,7169406.3,0.11353753795561831,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c945,勾践“卧薪尝胆”有考古实证了,https://www.baidu.com/s?wd=%E5%8B%BE%E8%B7%B5%E2%80%9C%E5%8D%A7%E8%96%AA%E5%B0%9D%E8%83%86%E2%80%9D%E6%9C%89%E8%80%83%E5%8F%A4%E5%AE%9E%E8%AF%81%E4%BA%86,baidu,7135376.0,7135376.0,0.11299862074041027,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c946,微信推出“后悔药”,https://www.baidu.com/s?wd=%E5%BE%AE%E4%BF%A1%E6%8E%A8%E5%87%BA%E2%80%9C%E5%90%8E%E6%82%94%E8%8D%AF%E2%80%9D,baidu,7043086.0,7043086.0,0.1115370800019639,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c947,解读以军空袭卡塔尔首都,https://www.douyin.com/hot/2231878,douyin,7819505.0,7037554.5,0.11144948099237764,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c948,答应我 下次别来KTV了好吗,https://www.douyin.com/hot/2234008,douyin,7801396.0,7021256.4,0.11119137787059552,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c949,城市群定位调整意味着什么,https://www.douyin.com/hot/2233237,douyin,7795946.0,7016351.4,0.11111370036141706,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94a,我可以问下你的名字吗,https://www.douyin.com/hot/2234101,douyin,7793926.0,7014533.4,0.11108490979838212,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94b,张杰千万次想象幸福爆了,https://www.douyin.com/hot/2233120,douyin,7775932.0,6998338.8,0.11082844574330741,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94c,罗永浩悬赏10万征集西贝预制菜线索,https://www.toutiao.com/trending/7548984341175504410/,toutiao,7774157.0,6996741.3,0.110803147104997,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94d,西贝创始人称没有一道是预制菜,https://www.douyin.com/hot/2233755,douyin,7762096.0,6985886.4,0.110631244639272,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94e,工作室称乃万目前单身,https://www.douyin.com/hot/2233741,douyin,7745293.0,6970763.7,0.11039175561418474,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c94f,成都地铁误会偷拍案维持原判,https://www.douyin.com/hot/2233496,douyin,7741885.0,6967696.5,0.11034318222862874,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c950,罗永浩悬赏10万征集预制菜线索,https://www.douyin.com/hot/2233999,douyin,7739134.0,6965220.600000001,0.1103039729024361,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c951,成毅新剧其实是魔童降世吧,https://www.douyin.com/hot/2233511,douyin,7726442.0,6953797.8,0.11012307694895115,2025-09-12T03:25:09.603516,zhimo
68c3929577bbc0d0ca87c952,萌娃初入幼儿园被“劝”崩溃了,https://www.douyin.com/hot/2233992,douyin,7726178.0,6953560.2,0.11011931422190104,2025-09-12T03:25:09.603516,zhimo
